labels,pos_tag,text
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOttOOOOOvvOOOOOOOO,焦急时刻来了，医生拿着钳子直往我嘴里伸，我“啊啊啊”地叫了起来，眼泪像掉了线的珠子似的，直往下掉。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,恩俊考了84分，兴冲冲地跑来告诉我，我一下子感到了差距，那像是他已经站在领奖台上，而我才开始起跑。
1,OOOtOOvvOOOOOOOOOOOO,说完，它像个圆球似的，使劲滚动了好几下。
1,OOOOOOOOOOOOOOttttOOOOOOOOOOOOvOOOOOOOOO,一声轻叹，惊落一片摇摇欲坠的紫藤萝花，飘至水中，像一艘小小的船，运载着昔日斑斓。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,夹杂着丝丝春雨，笼罩着大地，像育婴房，孕育着大地万物，滋润着获得初生生命的大地。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,中国的国土，有着很高的价值，中国是用我们中国人的性命换来的，在这样的国土里，不知道有多少人为了这片土地而牺牲，当年的中国不像现在这么和平、这么发达，在8我们这片土地下，有着别人想象不到的财富，这都是我们祖国的宝藏，但是一切的一切，并不是那么的成功，国外的人为了自己的利益而侵略我国，他们的残暴，是我们从未想过的，但中国人有着宁死不屈的精神，从未向他们低过头，我们的精神保卫了这片土地、保护了我们的同胞、保护了我们民族的尊严。
1,OttOOOOOOOOOOOOOOOvvOOOOOOOOOOOO,看枫叶是那么红那么艳充满生机就像一团火焰在熊熊燃烧散发出光和热。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,像季节里的秋，繁盛即将离去，也不忘记要留下一片美好的未来给明天。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,这一次，我不再像第一次那么害怕了，因为我玩过一次，已经适应了，我自信地走上了滑梯，勇敢地躺了下来，慢慢地冲了下去，我的心里一下子高兴起来，我已经不害怕了，真想再玩几次。
0,OOOOOOOOOOOOOOOOOOOOOOO,我们俩像钻进了死胡同，谁也不服软，不肯先低头。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,募然我又想到，是太多太混乱的思考让我产生了无尽的或美或悲的遐想，一旦接触则像弹一丝心弦一样的扣人心扉。
1,OOOOOOttOOOOOOOOOOOOOOOOOOOOOOOvvO,薄雾散开后，天空碧蓝碧蓝的，只有几片白色的云朵，就像一块蓝色的花布。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,而小飞，像个小皇帝似的，整天“衣来伸手，饭来张口”，只需逗主人开心，便有谷子和虫子吃，有甘甜的水喝，觉得生活很自在。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOOvvOOOOOO,走进校园，远处小山上的一片翠绿就映入眼帘，山上葱葱茏茏的树木就像一个个忠实的卫士守卫着校园。
1,OOOOOOOOOOOOOOOttOOOOOOOOOOOOOOOvvO,两旁的树木因风摇曳，随即，一片树叶飘落下来，就像一只翩翩起舞的绿蝴蝶。
0,OOOOOOOOOOOOOOO,照顾这么多植物，像个保姆似的。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,还会在阴雨天里不肯进屋，就为了观察下雨之前蚂蚁是不是真的像老师说的会搬家。
0,OOOOOOOOOOOOOOO,突然，脚像是被什么东西夹住了。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,成吉思汗的铁骑横扫欧亚两大洲时，让人们更深刻地认识到，没有任何动物像马这样深入地影响着人类的历史。
1,OOttOOOOOOOOOOOOOOOOOOOvvO,我的哥哥非常可笑，只见他双手插进口袋里，真像个海龟。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,像是一杯陈酿，谁都没有勇气一饮而尽，可谁都想醉在有你的笑容的地方，慢慢把记忆风化了。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,班主任就像家人一样，她会带给我们慈母般的温暖，带给我们严父似的教育，带给我们朋友间心灵的良伴。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOO,我的全身忽的一下发起抖来，就像被别人猛得拽了一下一样。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,摩托车听了小轿车的话，静下心来想了一会儿，最后说道：“对，我应该像你说的那样想。
1,OOttOOOOOOOOOOOOvvvOOOO,团团雪花像一个个穿着白色薄纱裙的小姑娘在跳舞。
1,ttOOOOOOOvOOOOOOOOOOOOOOO,网络就像一张巨大的网，将远隔千里的人们连在了一块。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOO,我的同桌还有一个特点就是爱哭，只要有人去烦他，惹他，他的眼泪就会像断了线的珍珠一样滴滴答答地流下来，“哭鼻子大王”因此得名。
0,OOOOOOOOOOOOOOOOOOOOOOO,她像变了一个人似的，不再是那个幼稚可笑的孩子。
1,OOOOOOOOOOtOOOOvvvOOOOOOOOOOOOOOOOOOOOOOOO,她对泰德说：“真正的树看起来像蒲公英，树顶摸起来毛茸茸的，闻起来有蝴蝶、牛奶的香味。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我可不像你们人类的器官那么复杂，我仅有果皮，果肉，果籽三个器官组成。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,现在真想知道自己躺在摇篮里是什么感觉，真想知道像宝宝一样被妈妈抱起来是什么感觉！
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOttOvOOOOOOO,没办法乔治只好拿起雪球，重重地砸在教室门上，当老师和孩子们出来的时候，乔治像风一样地跑掉了。
1,OOOOOOOOOOttOOOOOOOOOOOOOOOOOOvvvvvOOO,果粒橙的头上有一顶小黄帽，头发长长短短，摸上去凹凸不平，就像橙子的外皮一样。
0,OOOOOOOOOOOOOOOOOO,妈，您不像爸爸那样有一份固定的工作。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,就像天空中的彩虹，红、橙、黄、绿、青、蓝、紫，颜色不一，形态不一，其中有我的纯真，有我的可爱，有我的调皮，有我的懂事，有我的失落，有我的傻，还有我的高兴。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,都是这忧伤和冷酷锁定了我们的距离，就像现在我身在屋内，而雨声却在外。
1,OOOOttOOOOOOOOOOOOOOOOOOOOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOO,但是，是老师们用那辛勤的汗水来浇灌我们这一棵棵幼苗，是她们像一缕缕阳光，对我们百般呵护，她们和乔广老师一样伟大，值得我们珍惜。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,就拿介绍科学知识的书籍来说吧，每当我读到一些关于科学的小常识，把它们积累在脑子里，就像交了个好朋友，这些朋友总会适时地出来帮助我。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,自卑的人是不会成功的，因为，他们害怕困难，害怕未知的危险，认为自己什么都不行，不，其实他们错了，这源于他们缺少自信的原因，事情根本就没有他们所想的那样难，他们也不像自己想的那样没用。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,没有小鸟明亮的叫声给生活带来的生机，没有美丽的风景，没有壮丽的山河，那景象是可怕的，人类无法在那样的环境中生存，就像没有了氧气，无法呼吸，最后的结果就是憋死在那里。
0,OOOOOOOOOOOOOOOOOOO,像容易激动的大海，忐忑不安、飘浮不定。
1,OOOOOOOOttOOOOOvvvOOOOOOOOOO,我有时想甩掉这些烦恼，但它们像跟屁虫一样，跟我形影不离。
1,OOttOOOvvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,那些日子像一杯白开水一样纯，虽然没有世俗的酸甜苦辣，但是当你尝过了酸甜苦辣后却发现原来白开水一样令人回味无穷。
1,OOOOOOOttOOOOOOOOvvO,看，一大串串的葡萄，逗人喜爱，像小铃铛。
1,OOOOOOOOOOttOOOvvOOOOOOOOO,这下，同学们惊讶了，眼睛瞪得像铜铃，直直地看着他们。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,望着满桌子破碎的鸡蛋，我的心里却丝毫没有以前顶鸡蛋的喜悦感了，就像在玩一个再平常不过的游戏。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,不仅要挑虫子，还要把变黑的，已经有了虫子雏形的米弄掉，一点一点，找的极细致才行，于是，周末，妈妈就一直蹲在地上，一点不会不耐烦地挑着，捡着，眼晴里还闪着点点的光彩，像是小孩子找到奇特的东西一样高兴。
1,OOOOOOOOOOOOOOttOOOOOvvOOOOOOOOOOOOOOOOOOOO,只有在抽烟的时候才能体会到到自己何时能像那烟圈一样那洒脱，那样的自由自在，那样的销魂。
1,OOOOOOOOOOOOOOOOOttOOOOOOOOOOOOOOOOOOOOOvvOOOOOOOOO,傍晚，西边的天上飘浮着几缕流云，那流云被夕阳的余晖映照着，就像是一匹匹色彩斑斓的绸缎，漂浮在蓝天之中。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOttttOOOOOOOOOOOOOOOOOOvvOOOOOOOOOOOOOO,道路两边之前是结实的茸茸绿草，而眼下已经到了初冬时节，草坪已经枯黄一片，风卷起枯草碎屑，扬在空气里，阳光照耀其上，像金色的沙尘，无论春夏秋冬，总是那么美。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,好痛啊，心似撕裂般痛，远去吧，别再像幽灵般潜进我的梦，扰乱我的生活，明知我是忘不掉的，又为何一直抓住我不放呢？
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我狂晕，因为我不明白什么样的人算是多情的人就像我不明白什么叫感情用事一样。
1,ttOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,时间像一条小溪，蜿蜒流淌，留下了道道水纹，阳光下水纹泛着青春与活力的粼光。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOO,嘘，请别告诉她，让她一直笑，即使像个傻瓜，我依旧有所寄托。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,为了阿浩她一定要这样做，她不想他为她担心，做大哥的女人，就要像样子。
1,OOOOOttOOOOOOvvO,一排整齐的手掌，就像一片片枫叶。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,其实我是一个喜欢表现自己的人，一想到自己拿着话筒在台上像领导似地讲话，享受同学们热烈的掌声，我就恨不得马上站在台上。
1,OOttOOOOOOOOOvvOOOOOOOOOOOOOO,学会感恩，就像夜空里的一颗星星，给宁静的夜晚带来一点光亮。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,上部酷似一仰面作揖、敬老孝顺的后生形象，而此人后脑却像猴头，其寓意是为孝者为人，不孝者为猴。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOO,那一刻，像我这样胆小的人居然没被吓到，一点恐惧感的没有。
1,OOOOOOOOOOOOOttOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,转眼间，高一结束了，高一的时间像流水一般转瞬即逝，但过去的终究过去了，我迎来了一个安逸的暑假。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOtttOOOOvvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我们最后到了摩星岭，摩星岭是白云山最高的地方，我们想开车进去，可惜的是那里不让开车进去，只好下车走过去，买完票后，收票员给了我们一条红色的许愿带，它很像红领巾，但不是三角形的，是长方形的，我们一家人休闲地走着，我们看到一棵树，真奇特！
1,OOOOttOOOOOOOOvvOOOOOOOOOOO,朦胧中的山脉像妖绕女子眉间的粉黛，不失庄重，不矢雍容。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOO,这时外婆就会走过来，像摘星星那样，摘了枇杷，哄我去别处玩。
1,OOOOOOOOOOOOOOOOOtOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOvvO,主茎和开叉小枝条顶端长出了淡蓝色的花，看上去是一朵，仔细一看，它是由许多朵淡蓝色的小花组成的，很像高梁的稻穗。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,喝着滚烫的白酒吃着精致的小饺子，这样的年夜饭才有年味儿，才像是北方人过年。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOttOOOOvvOOOOOOOOOOOOOOOOOOOOOOOO,一个个烟火如火箭发射似的蹦发出五颜六色的火花，它在地上飞舞、旋转，五彩斑澜的火花像敦煌的飞天一样做着各种各样优美的姿势，美仑美奂，精美绝伦。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,其实，在这个物欲横流的时代，也是另一种世事动乱吧，爱情也像《倾城之恋》里面的男女主角样，苟合着。
1,OOOOOOOttOOOOOOOOOOOOOOOOOOOOvvOOO,一串串珍珠似的葡萄由绿色变成暗红，长的又园又大晶莹透明，像玛瑙似的。
1,OOOOOOOOtttOOOOOOOvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,妈妈告诉我，每个小孩子都像一张洁白的纸，老师就是一位技术高超的画师，在纸上画画，创造出一张张完美的作品。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我喜欢读《西游记》，因为从这里我知道了做人要勇敢、善良，像孙悟空那样敢于承担责任，还要有一颗坚持到底的恒心，要勇于克服困难，最终一定会胜利。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,交通通讯事业的发展是因人的需要，而现在却更像是手机主宰着人类。
1,ttOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,海水像珍珠一样从辩捎上落下来，又调皮地从指缝中划过，衣服紧紧地裹在身上，海风吹来，真凉爽！
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,连绵起伏的阴山，像铺了层绿地毯似的，阴山下绿茵茵的草原更是一望无际在草原的一角有一片奇形怪状的奇石林他们独特也少不了成群的牛羊，还有那一匹匹神彩飞扬，活力四射的骏马。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOO,又像妈妈在用手轻轻拍着我的肩膀，不一会儿，我沉沉地入睡了。
1,OOOtttOOOOOOOOOOOOOOOOOOOOvvO,金黄的迎春花点缀在细细的枝条上，像是挂满的一串串的小铃铛。
1,ttOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOvvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,爸爸是中等体形，不胖不瘦，走起路来一摇一摆，还带点儿“外八字”像一直笨笨鸭似的，喜欢穿运动衣和西装，穿运动衣很精神，穿上西装，哎呀，立马变成了帅气十足的美男子！
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,就像王洛宾，困境中始终保持着积极乐观的信念，真诚的期待明天会更好，而命运回馈他的，也正是光明灿烂的未来。
1,OOOtOOOOOOOOOOvOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,此时的我就像一棵被人遗弃的小草，孤零零的长在荒芜的大地之上，接受骄阳的暴晒，雷雨的洗礼。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,在2008年5月12日，四川汶川发生了8级大地震，当时我们国家的许多解放军叔叔都第一时间赶到灾区抗震救灾，全国人民也都纷纷行动起来，有钱出钱，有力出力，有很多志愿者也像解放军叔叔一样冒着生命危险，在废墟中救出了一个个危在旦夕的生命，各行各业，大人小孩也一个个慷慨解囊，为灾区人民捐款捐物，最后使灾区人民顺利渡过了难关。
0,OOOOOOOOOOOOOOOOOOOOOOOO,画完像后，我读给奶奶听，奶奶听后，笑得合不拢嘴。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,美国大亨哈默，本是一个连口饭都吃不上的穷光蛋，他几乎像所有的穷人一样，都有着“成为世界富翁”的异想，都不甘于这样的处境。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOO,有一天，早上起来，我像是走进了另一个世界——人间仙境！
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,转眼周婷婷就到了三岁，别的孩子像她这么大都会讲故事，周婷婷还不会说话她爸爸就开始叫她说话，吃饭的时候她爸爸把周婷婷最爱吃的菜写，在一张纸上，让周婷婷去认识，她爸爸还把所有物品上都贴满生字，不管周婷婷走到哪里，她都能看到。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,烟花一个接一个，占看是的声音像是在对我说：“听，一年又这么过去了。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我非常高兴，和她接触一段时间后发现，张老师确实像别人所说的一样。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,今天早上，不懂事的我又和妈妈闹别扭了，跑出家门，不一会儿，天空立即布满铅色的阴云，就像奶奶说的：六月的天，孩子的脸。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,而是几个世纪无数个像他一样优秀的科学家，一点一滴的积累而成的结晶。
1,OOOOOOOtOOOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,从小比较内向的我，就像一棵年老垂死的大树，生活就只是一片灰灰暗暗，每天都只是在重复着程序般的事情。
1,OOOOOOOOttOOOOOOOOOOOvvOOO,摘下那黄里透红的柿子，软软的，像一个易碎的鸡蛋似的。
0,OOOOOOOOOOOOOOO,每个人都像是躲瘟疫一样躲着他。
1,OOOOOOOOOOOttOvvOOOOOOO,来吧，把握青春，让你的人生像朝霞一样生机勃勃！
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,这块小狗橡皮浑身是绿颜色，就像是裹了一条绿色的大地毯，它圆圆的脑袋，上面还有一双圆溜溜的眼睛，它的鼻子小巧玲珑，能闻到危险品，它的嘴巴大大的，特别是它胸前的一颗蓝宝石，很值钱哦！
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,就像鲁迅说的我们无时无刻不在享受人肉大餐，可我们还浑然不知的享受的津津有味。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,著名青年诗人金肽频在一篇《像风一样居住》的散文里，披露的家随风飘荡，这是主张四海为家理念者所不及，他甚至将自己的书斋命名为“风卧居”。
1,tOOOOOOOOOOOOOvOOOOOOOOOO,她越跑越快，像一只短短健的小鹿，迅猛地向前前冲去。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,是她养育我成人，是她教我学习李白的自信精神，是她教”一颗像陆游一样的爱国之心。
1,ttOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,幸福就像花朵，需要我们真诚地付出和浇灌，只要我们每个人都能奉献一份热情和关爱，幸福的花儿定将处处开遍。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我们是新世纪的少先队员，建设祖国的重任我们责无旁贷，就像《钢铁是怎样炼成的》一书中写过的一句话：人的一生可能燃烧，也可能腐朽。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我的眼睛里不知何时已经有点湿润润的迹象了，我像林岚那样摆摆手，不愿让它们掉落。
1,OOOOOOOOOOOOtttOOvvOOOOOOOOOOOOOOOOOOOOOOO,我们是祖国的花朵，新一代领导人就像太阳一样照耀我们的成长，我心寸感激，我要报效祖国。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,暑假他还上作文班，他还是像平时一样认真学，每篇作文都能按时完成，而且写得最好。
0,OOOOOOOOOOOOOOOOOOOOOOOOO,愿我们的生活中，多一些像富兰克林一样善解人意的人。
1,tOOOOOOOOOOvOO,它看起来真像一只小小的脚啊！
1,tOOOvvOOOOOOOOOOOOOO,您像一支红烛，为后辈献出了所有的热和光！
1,OOOOOOOOOOOOOOOOOOOOttOOOOOOvvOOOOO,时而传来鸡、鸭、鹅的叫声家家户户的屋顶上炊烟四起像一股股喷泉洒向天空。
